GEOID,var,est,moe,type,description,source
13059150600,AgeO65_p,9.87,3.02,pct,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059150600,AgeU18_p,8.71,3.56,pct,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_ba_p,26.65,7.34,pct,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_hsgrad_p,23.35,8.5,pct,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_lesshs_p,6.68,3.22,pct,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_ma_p,10.6,4.41,pct,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_prof_doc_p,4.54,3.01,pct,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ed_somecol_p,28.18,8.99,pct,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Empl_labor_p,74.94,12.51,pct,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Empl_unemp_p,3.61,3.28,pct,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059150600,HInsur_FBNat_p,1.27,1.46,pct,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059150600,HInsur_FBNC_p,1.21,1.38,pct,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059150600,HInsur_Nat_p,82.52,10.65,pct,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059150600,HousOwn_p,15.21,5.1,pct,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059150600,HousRent_p,84.79,10.65,pct,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc_10K_p,14.51,7.18,pct,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc_200K_p,0.55,1,pct,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc100K_149K_p,4.87,2.86,pct,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc10K_24K_p,22.79,7.13,pct,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc150K_199K_p,1.51,1.61,pct,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc25K_49K_p,30.37,8.48,pct,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc50K_74K_p,16.11,6.33,pct,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Inc75K_99K_p,9.29,6.43,pct,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_ag_p,1.37,1.32,pct,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_arts_p,16.72,6.3,pct,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_const_p,4.29,3.56,pct,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_edhlth_p,24.44,9.18,pct,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_finan_p,1.05,1.14,pct,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_info_p,0,0.64,pct,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_manf_p,4.57,6.08,pct,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_other_p,5.3,3.11,pct,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_prof_p,12.47,4.52,pct,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_pubad_p,3.11,2.83,pct,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_retail_p,17.54,7.04,pct,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_trans_p,4.93,4.34,pct,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059150600,Ind_whlsl_p,4.2,3.79,pct,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Inet_any_p,87.75,10.04,pct,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Inet_broad_p,76.41,10.14,pct,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Pov_Ov65_p,9.87,3.07,pct,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Pov_Und18_p,8.71,3.56,pct,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_AI_p,0,0.38,pct,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_AsnNH_p,1.48,1.43,pct,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_BlkNH_p,36.06,9.44,pct,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_Hisp_p,0.97,0.94,pct,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_HPI_p,0,0.38,pct,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_OthNH_p,0,0.38,pct,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rce_WhtNH_p,57.17,9.01,pct,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Rent30_p,42.75,12.5,pct,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Sch_grad_p,6.5,2.48,pct,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Sch_Kpre_p,0.73,1.26,pct,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Sch_ugrad_p,12.92,5.11,pct,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_car_p,76.68,15.27,pct,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_carpool_p,3.38,3.52,pct,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_home_p,7.13,4.44,pct,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_noveh_p,5.65,3.79,pct,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_pub_p,4.72,2.92,pct,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_taxi_p,5.04,4.26,pct,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059150600,Trn_walk_p,3.05,4.12,pct,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Age05_p,2.88,1.88,pct,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Age18_24_p,23.07,8.84,pct,Percent Age 18-24,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Age18_64_p,71.81,12.63,pct,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059150701,AgeO65_p,13.86,3.26,pct,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059150701,AgeU18_p,14.33,4.84,pct,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_ba_p,21.6,7.77,pct,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_hsgrad_p,17.33,8.68,pct,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_lesshs_p,6.79,3.89,pct,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_ma_p,8.89,4.83,pct,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_prof_doc_p,12.18,3.92,pct,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ed_somecol_p,33.22,9,pct,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Empl_labor_p,81.54,12.95,pct,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Empl_unemp_p,3.79,2.72,pct,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059150701,HInsur_FBNat_p,3.7,2.02,pct,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059150701,HInsur_FBNC_p,5.81,3.47,pct,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059150701,HInsur_Nat_p,79.81,13.35,pct,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059150701,HousOwn_p,40.81,7.81,pct,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059150701,HousRent_p,59.19,13.49,pct,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc_10K_p,8.63,6.09,pct,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc_200K_p,1.8,1.43,pct,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc100K_149K_p,9.18,4.47,pct,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc10K_24K_p,22.19,9.18,pct,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc150K_199K_p,5.21,2.58,pct,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc25K_49K_p,31.73,12.32,pct,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc50K_74K_p,12.45,5.26,pct,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Inc75K_99K_p,8.81,4.52,pct,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_ag_p,0.47,0.79,pct,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_arts_p,14.2,8.78,pct,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_const_p,1.42,2.29,pct,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_edhlth_p,40.21,12.02,pct,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_finan_p,0.63,1.07,pct,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_info_p,0,0.55,pct,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_manf_p,4.59,3.72,pct,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_other_p,3.72,4.63,pct,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_prof_p,17.32,8.66,pct,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_pubad_p,2.49,2.14,pct,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_retail_p,9.73,4.51,pct,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_trans_p,0.47,0.91,pct,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059150701,Ind_whlsl_p,4.74,3.04,pct,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Inet_any_p,96.59,10.89,pct,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Inet_broad_p,80.12,11.21,pct,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Pov_Ov65_p,13.86,2.77,pct,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Pov_Und18_p,14.33,6.49,pct,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_AI_p,0,0.33,pct,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_AsnNH_p,2.74,2.23,pct,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_BlkNH_p,22.09,8.19,pct,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_Hisp_p,5.37,4.95,pct,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_HPI_p,0,0.33,pct,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_OthNH_p,0.35,0.56,pct,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rce_WhtNH_p,65.95,10.47,pct,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059150701,Rent30_p,61.32,21.85,pct,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
