GEOID,var,est,moe,description,source
13059140300,Empl_unemp_p,4.15,3.42,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_FBNat_p,2.6,1.58,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_FBNC_p,2.9,3.25,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HInsur_Nat_p,70.97,15.04,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HousOwn_p,50.99,14.6,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,HousRent_p,49.01,16.03,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc_10K_p,3.26,2.55,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc_200K_p,0.28,0.47,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc100K_149K_p,5.95,3.4,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc10K_24K_p,24.47,9.45,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc150K_199K_p,1.09,1.23,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc25K_49K_p,40.1,13.18,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc50K_74K_p,13.18,5.9,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Inc75K_99K_p,11.67,5.86,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_ag_p,0,0.69,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_arts_p,11.6,6.08,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_const_p,4.31,3.99,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_edhlth_p,18.83,5.45,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_finan_p,2.01,2.01,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_info_p,0.45,0.69,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_manf_p,12.61,8.3,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_other_p,4.65,4.06,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_prof_p,9.59,4.58,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_pubad_p,4.65,2.33,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_retail_p,25.01,11.08,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_trans_p,4.69,3.47,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059140300,Ind_whlsl_p,1.6,1.95,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inet_any_p,81.77,13.46,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Inet_broad_p,60.75,14.17,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Pov_Ov65_p,7.76,2.01,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Pov_Und18_p,21.04,12.33,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_AI_p,0.37,0.56,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_AsnNH_p,0,0.37,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_BlkNH_p,51.87,14.65,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_Hisp_p,20.41,10.03,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_HPI_p,0,0.37,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_OthNH_p,0,0.37,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rce_WhtNH_p,26.33,5.79,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Rent30_p,49.95,19.51,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_grad_p,0.57,0.62,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_Kpre_p,3.51,2.21,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Sch_ugrad_p,6.33,2.9,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_car_p,75.38,13.4,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_carpool_p,17.46,8.01,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_home_p,5.96,4.83,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_noveh_p,3,3.46,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_pub_p,0,0.71,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_taxi_p,0.71,1.06,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059140300,Trn_walk_p,0.49,0.81,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Age05_p,13.27,6.04,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Age18_24_p,7.85,3.8,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059140400,AgeO65_p,14.86,7.37,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059140400,AgeU18_p,29.8,11.31,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_ba_p,5.63,3.32,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_hsgrad_p,29.96,13.89,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_lesshs_p,28.12,11.44,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_ma_p,1.05,1.14,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_prof_doc_p,2.4,2.1,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ed_somecol_p,32.84,12.93,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Empl_labor_p,65.06,16.55,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Empl_unemp_p,3.28,3.89,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_FBNat_p,0.28,0.43,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_FBNC_p,9.36,5.47,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HInsur_Nat_p,61.78,13.33,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HousOwn_p,76.52,20.67,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140400,HousRent_p,23.48,14.86,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc_10K_p,1.59,1.52,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc_200K_p,0,1.06,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc100K_149K_p,5.54,4.33,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc10K_24K_p,37.74,19.44,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc150K_199K_p,0,1.06,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc25K_49K_p,22.25,11.47,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc50K_74K_p,14.12,7.37,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Inc75K_99K_p,18.75,9.72,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_ag_p,4.43,3.97,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_arts_p,10.11,6.77,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_const_p,17.11,9.1,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_edhlth_p,14.85,9.1,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_finan_p,5.44,6.69,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_info_p,0,1.09,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_manf_p,9.64,7.54,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_other_p,1.24,1.32,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_prof_p,12.91,10.03,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_pubad_p,7.47,5.91,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_retail_p,3.19,3.34,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_trans_p,11.66,11.04,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059140400,Ind_whlsl_p,1.94,2.41,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Inet_any_p,80.94,20.05,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Inet_broad_p,66.82,21.49,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Pov_Ov65_p,14.86,6.78,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Pov_Und18_p,29.8,10.86,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_AI_p,0,0.4,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_AsnNH_p,0,0.4,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_BlkNH_p,21.77,9.72,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_Hisp_p,59.65,16.59,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_HPI_p,0,0.4,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_OthNH_p,0,0.4,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rce_WhtNH_p,18.57,6.89,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Rent30_p,35.64,27.64,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Sch_grad_p,0,0.44,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Sch_Kpre_p,6.04,4.26,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Sch_ugrad_p,3.76,3.35,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_car_p,85.04,23.17,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_carpool_p,14.16,11.67,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_home_p,0,1.13,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_noveh_p,0,1.13,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_pub_p,0,1.13,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059140400,Trn_taxi_p,0.8,1.05,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
