GEOID,var,est,moe,description,source
13059150400,Ed_ba_p,31.09,9.68,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_hsgrad_p,7.03,4.46,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_lesshs_p,5.14,4.61,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_ma_p,17.93,9,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_prof_doc_p,15.13,9.23,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ed_somecol_p,23.68,8.17,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Empl_labor_p,65.9,10.04,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Empl_unemp_p,2.36,1.69,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_FBNat_p,1.99,1.56,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_FBNC_p,8.19,4,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HInsur_Nat_p,76.12,11.3,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HousOwn_p,7.99,2.58,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,HousRent_p,92.01,11.12,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc_10K_p,22.51,6.81,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc_200K_p,0.67,1.07,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc100K_149K_p,2.2,2.34,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc10K_24K_p,33.4,9.95,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc150K_199K_p,0,0.87,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc25K_49K_p,27.86,8.88,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc50K_74K_p,11.82,4.61,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Inc75K_99K_p,1.54,1.4,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_ag_p,0,0.53,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_arts_p,21.97,6.96,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_const_p,2.31,2.55,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_edhlth_p,35.9,8.58,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_finan_p,2.75,1.94,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_info_p,1.66,1.5,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_manf_p,1.42,1.34,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_other_p,5.83,3.56,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_prof_p,11.66,4.94,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_pubad_p,1.17,1.05,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_retail_p,11.09,5.26,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_trans_p,2.91,2.1,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059150400,Ind_whlsl_p,1.34,1.58,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Inet_any_p,78.62,8.95,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Inet_broad_p,71.08,8.62,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Pov_Ov65_p,2.88,1.49,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Pov_Und18_p,1.46,1.49,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_AI_p,0.35,0.6,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_AsnNH_p,12.98,5.14,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_BlkNH_p,7.7,3.4,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_Hisp_p,3.8,1.89,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_HPI_p,0,0.32,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_OthNH_p,2.83,4.05,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rce_WhtNH_p,69.89,9.41,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Rent30_p,75.26,13.93,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Sch_grad_p,18.99,6.11,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Sch_Kpre_p,0.05,0.35,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Sch_ugrad_p,55.23,11.24,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_car_p,75.72,12.96,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_carpool_p,1.46,1.73,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_home_p,2.71,1.64,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_noveh_p,3.42,3.11,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_pub_p,16.69,6.66,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_taxi_p,1.24,2,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059150400,Trn_walk_p,2.17,1.46,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Age05_p,1.98,1.49,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Age18_24_p,52.13,11.16,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059150500,AgeO65_p,7.44,2.6,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059150500,AgeU18_p,8.73,3.31,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_ba_p,30.57,7.65,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_hsgrad_p,11.14,6.38,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_lesshs_p,2.5,2.6,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_ma_p,19.33,7.07,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_prof_doc_p,7.85,3.97,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ed_somecol_p,28.61,12.46,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Empl_labor_p,56.94,9.36,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Empl_unemp_p,4.17,3.02,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059150500,HInsur_FBNat_p,1.74,1.64,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059150500,HInsur_FBNC_p,6.07,4.09,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059150500,HInsur_Nat_p,83.73,10.1,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059150500,HousOwn_p,22.4,6.91,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150500,HousRent_p,77.6,9.65,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc_10K_p,31.04,8.34,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc_200K_p,1.13,1.13,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc100K_149K_p,5.75,3.77,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc10K_24K_p,26.75,7.35,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc150K_199K_p,0.28,0.66,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc25K_49K_p,23.69,7.91,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc50K_74K_p,8.15,4.05,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Inc75K_99K_p,3.2,2.36,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_ag_p,1.21,1.71,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_arts_p,10.75,5.35,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_const_p,3.64,3.46,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_edhlth_p,37.79,9.63,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_finan_p,1.57,2.38,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_info_p,1.98,1.8,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_manf_p,6.25,4.09,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_other_p,4.27,4.63,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_prof_p,15.52,9.49,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_pubad_p,3.78,3.64,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_retail_p,10.62,5.76,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_trans_p,0.45,0.72,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059150500,Ind_whlsl_p,2.16,1.8,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Inet_any_p,86.95,9.61,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Inet_broad_p,78.99,9.61,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Pov_Ov65_p,7.44,2.06,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Pov_Und18_p,8.73,3.27,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_AI_p,0,0.27,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_AsnNH_p,5.19,3.68,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_BlkNH_p,11.47,4.01,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_Hisp_p,6.15,3.52,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_HPI_p,0,0.27,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_OthNH_p,0,0.27,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rce_WhtNH_p,74.55,9.98,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Rent30_p,55.8,13.19,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059150500,Sch_grad_p,9.55,3.84,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
